sample_id,start,end,boundary,key,lForm,lemma,form,origchar,pos,cType,cForm,wType,tType,speaker,page
50-虎寛1792_03019,10,50,B,さつくは,サッカ,サッカ,サッカ,さつくは,名詞-固有名詞-人名-一般,,,固,,,133
50-虎寛1792_03019,50,60,B,是,コレ,此れ,コレ,是,代名詞,,,和,会話,主,133
50-虎寛1792_03019,60,70,I,は,ハ,は,ワ,は,助詞-係助詞,,,和,会話,主,133
50-虎寛1792_03019,70,80,I,此,コノ,此の,コノ,此,連体詞,,,和,会話,主,133
50-虎寛1792_03019,80,100,I,当り,アタリ,辺り,アタリ,当り,名詞-普通名詞-副詞可能,,,和,会話,主,133
50-虎寛1792_03019,100,110,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,主,133
50-虎寛1792_03019,110,130,I,住居,スマイ,住まい,スマイ,住居,名詞-普通名詞-一般,,,和,会話,主,133
50-虎寛1792_03019,130,150,I,致す,イタス,致す,イタス,致す,動詞-非自立可能,文語四段-サ行,連体形-一般,和,会話,主,133
50-虎寛1792_03019,150,160,I,者,モノ,者,モノ,者,名詞-普通名詞-一般,,,和,会話,主,133
50-虎寛1792_03019,160,170,I,で,ナリ,なり,デ,で,助動詞,文語助動詞-ナリ-断定,連用形-融合,和,会話,主,133
50-虎寛1792_03019,170,200,I,御ざる,ゴザル,御座る,ゴザル,御ざる,動詞-非自立可能,文語四段-ラ行,終止形-一般,混,会話,主,133
50-虎寛1792_03019,200,210,I,。,,。,,。,補助記号-句点,,,記号,会話,主,133
50-虎寛1792_03019,210,220,B,某,ソレガシ,某,ソレガシ,某,代名詞,,,和,会話,主,133
50-虎寛1792_03019,220,240,I,当り,アタリ,辺り,アタリ,当り,名詞-普通名詞-副詞可能,,,和,会話,主,133
50-虎寛1792_03019,240,250,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,主,133
50-虎寛1792_03019,250,270,I,若い,ワカイ,若い,ワカイ,若い,形容詞-一般,形容詞,連体形-一般,和,会話,主,133
50-虎寛1792_03019,270,280,I,衆,シュウ,衆,シュー,衆,名詞-普通名詞-一般,,,漢,会話,主,133
50-虎寛1792_03019,280,290,I,と,ト,と,ト,と,助詞-格助詞,,,和,会話,主,133
50-虎寛1792_03019,290,310,I,寄合,ヨリアウ,寄り合う,ヨリアイ,寄合,動詞-一般,文語四段-ハ行,連用形-一般,和,会話,主,133
50-虎寛1792_03019,310,320,I,て,テ,て,テ,て,助詞-接続助詞,,,和,会話,主,133
50-虎寛1792_03019,320,330,I,、,,、,,、,補助記号-読点,,,記号,会話,主,133
50-虎寛1792_03019,330,350,I,連歌,レンガ,連歌,レンガ,連歌,名詞-普通名詞-一般,,,漢,会話,主,133
50-虎寛1792_03019,350,360,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,主,133
50-虎寛1792_03019,360,380,I,初心,ショシン,初心,ショシン,初心,名詞-普通名詞-一般,,,漢,会話,主,133
50-虎寛1792_03019,380,390,I,講,コウ,講,コー,講,名詞-普通名詞-一般,,,漢,会話,主,133
50-虎寛1792_03019,390,400,I,を,ヲ,を,オ,を,助詞-格助詞,,,和,会話,主,133
50-虎寛1792_03019,400,430,I,取結ん,トリムスブ,取り結ぶ,トリムスン,取結ん,動詞-一般,文語四段-バ行,連用形-撥音便,和,会話,主,133
50-虎寛1792_03019,430,440,I,で,テ,て,デ,で,助詞-接続助詞,,,和,会話,主,133
50-虎寛1792_03019,440,470,I,御ざれ,ゴザル,御座る,ゴザレ,御ざれ,動詞-非自立可能,文語四段-ラ行,已然形-一般,混,会話,主,133
50-虎寛1792_03019,470,480,I,ば,バ,ば,バ,ば,助詞-接続助詞,,,和,会話,主,133
50-虎寛1792_03019,480,490,I,、,,、,,、,補助記号-読点,,,記号,会話,主,133
50-虎寛1792_03019,490,510,I,近日,キンジツ,近日,キンジツ,近日,名詞-普通名詞-副詞可能,,,漢,会話,主,133
50-虎寛1792_03019,510,520,I,頭,カシラ,頭,カシラ,頭,名詞-普通名詞-一般,,,和,会話,主,133
50-虎寛1792_03019,520,530,I,に,ニ,に,ニ,に,助詞-格助詞,,,和,会話,主,133
50-虎寛1792_03019,530,540,I,当,アタル,当たる,アタッ,当,動詞-一般,文語四段-ラ行,連用形-促音便,和,会話,主,133
50-虎寛1792_03019,540,550,I,て,テ,て,テ,て,助詞-接続助詞,,,和,会話,主,133
50-虎寛1792_03019,550,580,I,御ざる,ゴザル,御座る,ゴザル,御ざる,動詞-非自立可能,文語四段-ラ行,終止形-一般,混,会話,主,133
50-虎寛1792_03019,580,590,I,。,,。,,。,補助記号-句点,,,記号,会話,主,133
50-虎寛1792_03019,590,610,B,田舎,イナカ,田舎,イナカ,田舎,名詞-普通名詞-一般,,,和,会話,主,133
50-虎寛1792_03019,610,620,I,の,ノ,の,ノ,の,助詞-格助詞,,,和,会話,主,133
50-虎寛1792_03019,620,630,I,事,コト,事,コト,事,名詞-普通名詞-一般,,,和,会話,主,133
